,track_id,decade,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,zero_crossing_rate,duration_ms,time_signature,genres
266,0mw4Jox6N56qnFimcq1LWT,1960,Poor Side Of Town,Johnny Rivers,0.557,0.18899999999999997,6,-23.936,0,0.0353,0.457,0.0049700000000000005,0.15,0.495,104.225,0.08316236544802172,188320,4,pop
267,4a01ClusxuZiloOK5UgLUn,1960,You Keep Me Hangin' On,The Supremes,0.682,0.612,8,-7.004,0,0.0381,0.284,0.0,0.0783,0.845,127.647,0.11859931087567882,163280,4,r&b/soul
268,3Q51jQuzjEDMTyFX4pT2dK,1960,Winchester Cathedral,New Vaudeville Band,0.847,0.371,7,-13.909,1,0.0659,0.614,3.55e-06,0.0502,0.914,122.63799999999999,0.07742734737809598,136838,4,"['british invasion', 'merseybeat', 'vaudeville']"
269,5t9KYe0Fhd5cW6UYT4qP8f,1960,Good Vibrations - Remastered,The Beach Boys,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.44899999999998,0.0926722962325446,219027,4,rock
270,3G7tRC24Uh09Hmp1KZ7LQ2,1960,I'm a Believer - 2006 Remaster,The Monkees,0.526,0.775,0,-6.05,1,0.0352,0.7070000000000001,2.05e-05,0.217,0.9620000000000001,80.10600000000001,0.16094195953463622,167373,4,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
271,3RnsnfrquBAy6kIejQzc2C,1960,Kind of a Drag,The Buckinghams,0.271,0.7829999999999999,7,-7.996,1,0.0457,0.857,0.00965,0.285,0.5329999999999999,138.836,0.17262442857488391,126520,4,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']"
272,4hupcimlg3UBbW1kAQ6vrT,1960,Ruby Tuesday,The Rolling Stones,0.524,0.5529999999999999,0,-10.767000000000001,1,0.0292,0.831,0.0,0.174,0.517,104.57799999999999,0.0772651098235066,196493,4,rock
273,4KUGhh0lsJ8GxQJ1Um8UrB,1960,Love Is Here And Now You're Gone,The Supremes,0.575,0.643,5,-7.744,0,0.0504,0.38299999999999995,0.0,0.0925,0.846,113.958,0.12135550511539955,167907,4,r&b/soul
274,1h04XMpzGzmAudoI6VHBgA,1960,Penny Lane - Remastered 2009,The Beatles,0.6509999999999999,0.488,9,-8.22,1,0.0316,0.212,0.026000000000000002,0.136,0.49,113.038,0.08901795238557021,180893,4,rock
275,1JO1xLtVc8mWhIoE3YaCL0,1960,Happy Together,The Turtles,0.584,0.36700000000000005,6,-9.638,0,0.0328,0.55,1.3800000000000002e-05,0.0818,0.588,120.175,0.11591955604198916,176293,4,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock']"
276,4feXcsElKIVsGwkbnTHAfV,1960,Somethin' Stupid,Frank Sinatra,0.257,0.33799999999999997,4,-12.902000000000001,1,0.0357,0.736,0.0,0.252,0.544,207.356,0.11583970737975174,162493,4,vocal pop
277,2SusUbsUQnw8OJDq56ZMbE,1960,The Happening,The Supremes,0.344,0.745,8,-6.901,1,0.0333,0.19699999999999998,0.0,0.628,0.8320000000000001,172.12400000000002,0.15335705670577968,169867,4,r&b/soul
278,3c2kMiSB86tVq1J4oULmvL,1960,Groovin',The Young Rascals,0.605,0.455,5,-8.902999999999999,0,0.0301,0.595,0.0,0.0816,0.6779999999999999,106.825,0.09572769023316564,151289,4,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']"
279,7s25THrKz86DM225dOYwnr,1960,Respect,Aretha Franklin,0.805,0.5579999999999999,0,-5.226,1,0.040999999999999995,0.16399999999999998,2.2e-05,0.0546,0.965,114.95,0.1110129341621517,147600,4,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
280,0kBoPsQUWWuLjdaKMgCyHK,1960,Windy,The Association,0.607,0.685,5,-7.176,1,0.0294,0.664,0.00607,0.16399999999999998,0.934,132.609,0.15869631929663314,176876,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']"
281,5uvosCdMlFdTXhoazkTI5R,1960,Light My Fire,The Doors,0.413,0.725,3,-5.787000000000001,0,0.0324,0.369,2.1600000000000003e-05,0.0905,0.44,124.618,0.14706902754934212,429760,4,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']"
282,68BTFws92cRztMS1oQ7Ewj,1960,All You Need Is Love - Remastered 2009,The Beatles,0.4,0.48,7,-7.768,1,0.0295,0.34600000000000003,3.1e-05,0.155,0.653,103.436,0.11644617617823895,230387,4,rock
283,4FdDorlbJTVHcH3djLbIfn,1960,Ode To Billie Joe,Bobbie Gentry,0.637,0.18899999999999997,7,-10.725999999999999,1,0.0471,0.721,0.0,0.0939,0.695,120.14200000000001,0.07850721550135764,255002,4,soft rock
284,6RJK553YhstRzyKA4mug09,1960,The Letter,The Box Tops,0.638,0.428,9,-12.155999999999999,0,0.0687,0.252,0.0,0.132,0.9009999999999999,139.434,0.09050738922213622,112800,4,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'merseybeat']"
285,0gBFr7N2D1GfhkXIIepIGG,1960,To Sir with Love,Lulu,0.546,0.39899999999999997,4,-9.378,1,0.027000000000000003,0.361,3.18e-06,0.0995,0.301,97.14200000000001,0.10549293730650154,166693,4,"['pop', 'pop rock']"
286,16iApoNZYaN6gbMtRRVV6B,1960,Incense And Peppermints,Strawberry Alarm Clock,0.484,0.655,4,-11.118,1,0.0316,0.033,0.0,0.0885,0.634,133.158,0.1284357726435221,167453,4,rock
287,7uEcCGtM1FBBGIhPozhJjv,1960,Daydream Believer,The Monkees,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.68299999999999,0.1318193087267802,179613,4,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
288,0vZ97gHhemKm6c64hTfJNA,1960,"Hello, Goodbye - Remastered 2009",The Beatles,0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.8059999999999999,99.307,0.11788601871605894,208840,4,rock
289,0QvMXCVPXSSWx2NB9ewx6O,1960,Judy In Disguise (With Glasses),John Fred & His Playboy Band,0.629,0.74,3,-8.218,1,0.0572,0.0605,0.124,0.146,0.951,82.046,0.10515661365399534,172493,4,rock
290,240FNg8tSGXr9OGswVMuO6,1960,Green Tambourine,The Lemon Pipers,0.509,0.627,7,-7.392,1,0.0284,0.321,0.0025399999999999997,0.24,0.423,111.006,0.12842703898993807,146427,4,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'merseybeat', 'psychedelic rock']"
291,5r2qjVgvqC4AIaCbw8COsM,1960,Love Is Blue / El Bimbo,Paul Mauriat,0.32,0.831,4,-6.984,0,0.0638,0.12300000000000001,0.214,0.7929999999999999,0.41600000000000004,113.355,0.15000589565595976,242760,4,"['adult standards', 'easy listening']"
292,3zBhihYUHBmGd2bcQIobrF,1960,(Sittin' On) the Dock of the Bay,Otis Redding,0.769,0.36700000000000005,2,-11.225999999999999,1,0.0312,0.684,1.62e-05,0.081,0.535,103.62100000000001,0.05522340000967492,163756,4,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']"
293,2zJ3ehzajTe6kDSyT6bbBd,1960,Honey,Bobby Goldsboro,0.457,0.3,7,-12.462,1,0.0295,0.425,6.1e-06,0.0759,0.584,93.756,0.06419591555954228,237267,4,country
294,6IIcvtmuGpWIasqOpyGlyY,1960,"Tighten Up, Pt. 1",Archie Bell & The Drells,0.708,0.441,11,-12.931,1,0.196,0.242,0.000147,0.0899,0.7240000000000001,125.191,0.08357319078947369,196000,4,"['beach music', 'classic soul', 'disco', 'motown', 'northern soul', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']"
295,0iOZM63lendWRTTeKhZBSC,1960,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0.606,0.457,6,-14.035,0,0.0497,0.713,2.5300000000000002e-05,0.0747,0.813,92.03299999999999,0.09935578620839784,244027,4,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']"
296,5hffP5gJFe1zByXf7BIeYq,1960,This Guy's In Love With You,Herb Alpert,0.635,0.16699999999999998,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.24600000000000002,83.76700000000001,0.09015969669117647,239733,4,"['jazz trumpet', 'lounge']"
297,77R3mOaInbXGRjTjWlwjug,1960,Grazing In The Grass,Hugh Masekela,0.6729999999999999,0.6970000000000001,5,-6.952999999999999,1,0.0271,0.518,0.831,0.256,0.9109999999999999,107.46,0.05322720192494181,156947,4,jazz
298,3bWGaqVeYKMlLss40mPgNn,1960,"Hello, I Love You",The Doors,0.597,0.5539999999999999,11,-14.144,0,0.0425,0.028999999999999998,0.0,0.0766,0.963,117.835,0.17639991594910992,133200,4,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']"
299,5tUEIByLWg1sYWajZ2x5zx,1960,People Got to Be Free,The Rascals,0.685,0.696,10,-8.137,1,0.0364,0.466,0.0,0.195,0.96,126.01899999999999,0.14241108141447367,181787,4,"['bubblegum pop', 'folk rock']"
300,2sZIclzhHlH8tzf7wry9hK,1960,Harper Valley P.T.A.,Jeannie C. Riley,0.795,0.44799999999999995,4,-13.427,1,0.0444,0.629,0.0,0.0659,0.96,122.318,0.09887657519833593,194400,4,classic country pop
301,0aym2LBJBk9DAYuHHutrIl,1960,Hey Jude - Remastered 2015,The Beatles,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.3800000000000002e-05,0.08800000000000001,0.532,147.207,0.12911913910977502,425653,4,rock
302,1JguzruTnY4PrbWu7BKD38,1960,Love Child,Diana Ross & The Supremes,0.56,0.7240000000000001,9,-7.41,0,0.0306,0.518,4.23e-05,0.308,0.636,104.705,0.10431225453355314,175707,4,r&b/soul
303,1tqT6DhmsrtQgyCKUwotiw,1960,I Heard It Through The Grapevine,Marvin Gaye,0.711,0.36200000000000004,3,-10.850999999999999,0,0.0381,0.272,0.0,0.127,0.616,117.287,0.13109764412820016,194293,4,r&b/soul
304,5jfgilRtwvpSfZyKkqIGNW,1960,Crimson and Clover - Long Version,Tommy James & The Shondells,0.369,0.532,11,-11.823,1,0.0864,0.0837,0.225,0.226,0.552,79.801,0.16946307202979874,332760,4,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
305,7lL2lMWNtzOcf5HnEudNgn,1960,Everyday People,Sly & The Family Stone,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,0.08955728158862229,139507,4,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'motown', 'psychedelic soul', 'rock', 'soul']"
306,3jJKKhg0t4HpdfNDyGiZDy,1960,Dizzy,Tommy Roe,0.802,0.40700000000000003,6,-10.857000000000001,1,0.0309,0.00727,0.00147,0.0626,0.821,104.05799999999999,0.08474463913401861,176693,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']"
307,0HZlND4giwzgolBpaNIRGV,1960,Aquarius/Let The Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,0.293,0.74,7,-6.098,1,0.0399,0.446,0.00151,0.0998,0.516,118.23,0.14400328645027088,289293,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']"
308,4MLBqAEzNN89o2M9h92Z26,1960,Get Back - Remastered 2009,The Beatles,0.7609999999999999,0.5920000000000001,2,-9.836,1,0.0586,0.49200000000000005,0.00626,0.61,0.332,123.095,0.07397745042183862,189387,4,rock
309,29lZKytTb56zzAwryJ3X38,1960,"Love Theme (from ""Romeo and Juliet"")",Henry Mancini,0.23600000000000002,0.22399999999999998,7,-13.578,0,0.0378,0.835,0.843,0.23199999999999998,0.0767,75.82600000000001,0.060837798196276174,224000,3,soundtrack
310,5UVsbUV0Kh033cqsZ5sLQi,1960,In the Year 2525 (Exordium & Terminus),Zager & Evans,0.451,0.62,8,-5.609,0,0.0361,0.145,0.0239,0.0677,0.5,123.48700000000001,0.1798348913989938,199653,4,"['bubblegum pop', 'folk rock']"
311,3RZMzCvYsmJ0u2ioKTOsmJ,1960,Honky Tonk Women - Mono Version,The Rolling Stones,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.9670000000000001,119.602,0.12054258691330487,179387,4,rock
312,3iSws76HjaU7k49EqJVTfF,1960,"Sugar, Sugar",The Archies,0.736,0.871,2,-2.786,1,0.0278,0.466,0.0,0.10800000000000001,0.9670000000000001,122.395,0.1089691067627709,167187,4,"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock', 'rock-and-roll']"
313,6aL6pPBaTMGgM558mplSnj,1960,I Can't Get Next To You,The Temptations,0.693,0.687,5,-12.909,1,0.0973,0.575,0.0,0.39799999999999996,0.6990000000000001,108.854,0.11519952482544607,174933,4,r&b/soul
314,1H5IfYyIIAlgDX8zguUzns,1960,Suspicious Minds,Elvis Presley,0.48700000000000004,0.382,7,-10.889000000000001,1,0.0309,0.0422,4.74e-06,0.41100000000000003,0.7140000000000001,116.557,0.10300013303018576,261280,4,"['rock-and-roll', 'rockabilly']"
315,0bzNvVatHKKtAudmRvar8J,1960,Wedding Bell Blues - Remastered 2000,The 5th Dimension,0.48100000000000004,0.6729999999999999,9,-5.41,0,0.0321,0.5479999999999999,0.0,0.135,0.615,118.051,0.13256911522832818,164600,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']"
316,2EqlS6tkEnglzr7tkKAAYD,1960,Come Together - Remastered 2009,The Beatles,0.5329999999999999,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,0.0591130933621024,259947,4,rock
317,1mrSHPNTDdMkXpR4BiSiD7,1960,Na Na Hey Hey Kiss Him Goodbye,Steam,0.637,0.9159999999999999,7,-6.95,1,0.0458,0.0139,2.24e-05,0.21,0.506,114.98700000000001,0.1833225247284717,247173,4,pop
318,6ZSTinOwx5dKFYc6iYyGDn,1960,Leaving on a Jet Plane,"Peter, Paul and Mary",0.414,0.16699999999999998,9,-16.519000000000002,1,0.0484,0.804,0.0,0.11699999999999999,0.384,133.45,0.06912694405476008,207240,4,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']"
319,79Yk6AlSKi5dxDFINID2hS,1960,Someday We'll Be Together,Diana Ross & The Supremes,0.6779999999999999,0.535,1,-12.454,1,0.0329,0.14,2.17e-06,0.0596,0.795,107.041,0.10431225453355314,211667,4,r&b/soul
320,0zRtBDhwtIFTfoK2HuURbM,1970,Raindrops Keep Fallin' On My Head,B.J. Thomas,0.519,0.446,5,-9.287,1,0.0388,0.813,0.000124,0.11,0.654,104.962,0.07922023147252323,184493,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
321,5LxvwujISqiB8vpRYv887S,1970,I Want You Back,The Jackson 5,0.469,0.5379999999999999,8,-13.559000000000001,1,0.0571,0.305,0.00011999999999999999,0.37,0.8859999999999999,196.605,0.11921903789274632,176333,4,pop
322,6SUtd1OKZ18gqIYU5PovPK,1970,Venus,Shocking Blue,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.9570000000000001,128.111,0.1038451770510836,187533,4,"['classic rock', 'folk rock', 'nederpop', 'psychedelic rock']"
323,74iQ3gahRTOGc19bYadBE3,1970,Thank You (Falettinme Be Mice Elf Agin) - Single Version,Sly & The Family Stone,0.9,0.7090000000000001,9,-12.683,1,0.0636,0.29600000000000004,0.00047000000000000004,0.0863,0.897,105.822,0.13617718109036378,291320,4,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'motown', 'psychedelic soul', 'rock', 'soul']"
324,6l8EbYRtQMgKOyc1gcDHF9,1970,Bridge Over Troubled Water,Simon & Garfunkel,0.149,0.20600000000000002,3,-13.888,1,0.0323,0.8220000000000001,0.0006490000000000001,0.115,0.264,79.764,0.08711965460526316,293120,4,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']"
325,7iN1s7xHE4ifF5povM6A48,1970,Let It Be - Remastered 2009,The Beatles,0.44299999999999995,0.40299999999999997,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.46200000000002,0.058574430881497275,243027,4,rock
326,6wDviYDtmSDZ0S6TVMM9Vc,1970,ABC,The Jackson 5,0.715,0.6779999999999999,8,-11.842,1,0.0475,0.486,0.000192,0.15,0.9470000000000001,94.76899999999999,0.15145696458010086,177733,4,r&b/soul
327,3LQPTJEqOfljGBxmpgUnoC,1970,American Woman,The Guess Who,0.55,0.726,2,-8.51,1,0.0516,0.146,0.0060799999999999995,0.428,0.37,92.697,0.07693075174148607,307493,4,"['album rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']"
328,3rrrMhc76FDnS4N7wu2KfH,1970,Everything Is Beautiful - 1970 #1 Billboard chart hit,Ray Stevens,0.37,0.37799999999999995,5,-15.177999999999999,1,0.0369,0.514,0.0,0.222,0.722,112.15899999999999,0.11905748113390092,212773,4,"['bubblegum pop', 'comic', 'novelty']"
329,3mlMpmY8oZIBFc39D9zLbh,1970,The Long And Winding Road - Remastered 2009,The Beatles,0.299,0.32899999999999996,3,-10.096,1,0.0279,0.7559999999999999,0.0105,0.0559,0.392,132.282,0.07252321324670287,218187,4,rock
330,2dYdai0GywuwYq6blSwDBV,1970,The Love You Save,The Jackson 5,0.755,0.713,9,-10.953,0,0.0513,0.41100000000000003,0.0,0.11800000000000001,0.946,113.656,0.1732837804257176,181427,4,pop
331,1CAO7hiNOxJRPW4nFv2aRO,1970,Mama Told Me (Not To Come) - Single Version,Three Dog Night,0.6729999999999999,0.6729999999999999,1,-13.940999999999999,1,0.0493,0.373,0.0265,0.20600000000000002,0.825,119.994,0.0879349453306827,198933,4,rock
332,50q2aUjWoTn6CJIfSPRJQA,1970,(They Long To Be) Close To You,Carpenters,0.5329999999999999,0.245,8,-14.652000000000001,1,0.0326,0.7070000000000001,4.210000000000001e-05,0.122,0.23600000000000002,89.32799999999999,0.08129295662820016,276000,4,pop
333,7wWw7hBmErNg9u5w6Xx0vy,1970,Make It with You,Bread,0.629,0.35600000000000004,4,-11.135,1,0.0246,0.66,0.000617,0.17300000000000001,0.47200000000000003,83.88600000000001,0.06473656999806501,192200,4,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
334,2G4zczbq1P98KnwZJkeT93,1970,War,Edwin Starr,0.5710000000000001,0.779,1,-8.225,1,0.154,0.0475,0.0,0.0978,0.74,109.09700000000001,0.22509424699379366,227950,4,r&b/soul
335,7tqhbajSfrz2F7E1Z75ASX,1970,Ain't No Mountain High Enough,Diana Ross,0.6629999999999999,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,0.08309114987393328,151667,4,r&b/soul
336,5pkd9ib1RgbkAd1R9bIOCa,1970,Cracklin' Rosie - Single Version,Neil Diamond,0.562,0.503,1,-14.835999999999999,1,0.0335,0.319,0.0,0.163,0.846,127.82700000000001,0.06672406843968193,179933,4,pop
337,5RdhBLmB4DyFHLglRrfx63,1970,I'll Be There,The Jackson 5,0.51,0.515,5,-7.247000000000001,1,0.0253,0.593,1.24e-06,0.654,0.331,93.212,0.08174108441621412,237760,4,r&b/soul
338,39stgJx17gXBtxvPGlVJfl,1970,I Think I Love You,The Partridge Family,0.544,0.446,6,-11.735,1,0.536,0.607,0.0,0.0923,0.469,115.19200000000001,0.10449369920665634,210452,5,['bubblegum pop']
339,4Dq749x2QP6OXTURJ9GGY8,1970,The Tears Of A Clown,Smokey Robinson & The Miracles,0.593,0.607,1,-9.886000000000001,1,0.0283,0.147,0.0,0.128,0.953,128.365,0.13499480277831652,181800,4,r&b/soul
340,0qdQUeKVyevrbKhAo0ibxS,1970,My Sweet Lord - Remastered 2014,George Harrison,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,0.07508697391388673,281227,4,pop
341,5eieTS268veCXyZoLoy7eP,1970,Knock Three Times,Tony Orlando & Dawn,0.774,0.58,1,-10.08,1,0.0512,0.158,0.0,0.0458,0.9229999999999999,123.12700000000001,0.09021487398413312,176704,4,"['bubblegum pop', 'classic uk pop', 'soft rock']"
342,50UoJUrslRVqG0cg6uboyn,1970,One Bad Apple,The Osmonds,0.6,0.5670000000000001,0,-7.162999999999999,1,0.0398,0.382,0.0,0.213,0.92,101.041,0.1198247490787432,164973,4,pop
343,1IqFh00G2kvvMm8pRMpehA,1970,Me and Bobby McGee,Janis Joplin,0.45299999999999996,0.46399999999999997,2,-10.96,1,0.0431,0.302,5.96e-05,0.152,0.6579999999999999,93.19,0.125252832938274,271333,4,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']"
344,39Bd345OWEhRNyfayhp9gv,1970,Just My Imagination (Running Away With Me),The Temptations,0.425,0.242,0,-15.424000000000001,1,0.0267,0.88,0.0118,0.195,0.47700000000000004,92.47200000000001,0.04892055372381692,228160,4,r&b/soul
345,2ymeOsYijJz09LfKw3yM2x,1970,Joy To The World,Three Dog Night,0.649,0.679,2,-12.515,1,0.0316,0.46399999999999997,0.00121,0.33899999999999997,0.971,126.867,0.0948261885424748,220573,4,rock
346,61UuPxxYUvacEH6SHIK3sU,1970,Brown Sugar - 2009 Mix,The Rolling Stones,0.633,0.934,0,-3.594,1,0.0344,0.21899999999999997,0.00021,0.0592,0.963,128.606,0.09649786050232738,228667,4,rock
347,3YpN9pvaTXKSXurj3HBq8M,1970,Want Ads,Honey Cone,0.6509999999999999,0.812,1,-6.912000000000001,1,0.239,0.33,0.000131,0.0833,0.927,189.68400000000003,0.1725053816756966,166386,4,classic soul
348,12q3V8ShACq2PSWINMc2rC,1970,It's Too Late,Carole King,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.8109999999999999,208.282,0.0850006197997291,233173,4,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'soul']"
349,3mDOHVY9MWZOTODSNF5GBj,1970,Indian Reservation (The Lament of the Cherokee Reservation Indian),Paul Revere & The Raiders,0.639,0.385,2,-13.253,1,0.0759,0.284,0.00193,0.0873,0.209,131.714,0.0969068214251161,171933,4,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
350,7tARa8NzT4bjH5LQmjf6lu,1970,You've Got a Friend,James Taylor,0.695,0.28300000000000003,9,-15.355,1,0.0296,0.679,0.0279,0.0767,0.447,91.65700000000001,0.04881376378676471,268707,4,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
351,6lUXneXZ9jc3HSMHgd8oqh,1970,How Can You Mend a Broken Heart,Bee Gees,0.45799999999999996,0.42100000000000004,4,-6.96,1,0.0403,0.504,2.5300000000000002e-05,0.0705,0.368,146.59799999999998,0.10586935226393188,383503,3,"['adult standards', 'disco', 'mellow gold', 'soft rock']"
352,5SwgE4wA0P7f6AEz2UQMB2,1970,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,Paul McCartney,0.371,0.507,7,-9.805,1,0.0325,0.58,0.0201,0.175,0.535,91.786,0.053221898637509694,295147,4,rock
353,4Z119c1lpzquvO3sB5jb0D,1970,Go Away Little Girl,Donny Osmond,0.4,0.452,7,-8.032,1,0.0371,0.821,0.000362,0.21600000000000003,0.335,108.705,0.11559537735162916,146760,4,teen pop
354,6rovOdp3HgK1DeAMYDzoA7,1970,Maggie May,Rod Stewart,0.605,0.574,2,-10.536,1,0.0377,0.5589999999999999,0.113,0.0684,0.5429999999999999,129.44899999999998,0.07476006412432118,350267,4,"['mellow gold', 'soft rock']"
355,6fsSZbNL7XP9gf1kJ2l155,1970,"Gypsys, Tramps & Thieves",Cher,0.47600000000000003,0.677,0,-11.175,1,0.0365,0.21100000000000002,0.0,0.0601,0.691,170.87900000000002,0.1074521794996121,158000,4,pop
356,7KMILVTQdVS4zQ8ilTcpRO,1970,Theme From Shaft - Album - Remastered,Isaac Hayes,0.48700000000000004,0.716,9,-17.689,0,0.0463,0.233,0.00445,0.113,0.8190000000000001,120.795,0.1335814766776571,279200,4,soundtrack
357,2GVEs1sn5Q1jB1976vQoAX,1970,Family Affair - Single Version,Sly & The Family Stone,0.8190000000000001,0.605,2,-13.83,0,0.132,0.669,0.0163,0.19899999999999998,0.797,108.89200000000001,0.07739975873161764,185533,4,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'motown', 'psychedelic soul', 'rock', 'soul']"
358,3tm6LVXZJg0lG4hQm5ytrT,1970,Brand New Key,Melanie,0.667,0.41200000000000003,1,-7.544,1,0.0353,0.8170000000000001,0.0,0.107,0.82,83.816,0.08038953657120743,144867,4,['pop']
359,1fDsrQ23eTAVFElUMaf38X,1970,American Pie,Don McLean,0.531,0.48100000000000004,4,-11.709000000000001,0,0.06,0.6990000000000001,0.0,0.0842,0.491,138.45,0.0816168359678045,516893,4,rock
360,63xdwScd1Ai1GigAwQxE8y,1970,Let's Stay Together,Al Green,0.7559999999999999,0.397,7,-10.700999999999999,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,0.05074534696691176,199396,4,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
361,34slXA5D75T5S0dwYYRd4J,1970,Without You,Nilsson,0.522,0.659,6,-6.016,1,0.0304,0.307,0.0,0.102,0.355,141.996,0.09426586989647832,224987,4,['swedish pop']
362,1Q1b8eVkUPGlpSArl8JAVw,1970,Heart of Gold - 2009 Remaster,Neil Young,0.541,0.45899999999999996,4,-10.433,0,0.0297,0.18899999999999997,0.0274,0.099,0.8029999999999999,171.165,0.0735713616244195,187013,4,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
363,54eZmuggBFJbV7k248bTTt,1970,A Horse with No Name,America,0.654,0.506,11,-17.18,0,0.0535,0.6859999999999999,0.0155,0.155,0.831,123.179,0.06569310238486842,252240,4,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
364,0SxFyA4FqmEQqZVuAlg8lf,1970,The First Time Ever I Saw Your Face,Roberta Flack,0.311,0.0264,0,-21.644000000000002,1,0.037000000000000005,0.731,0.00205,0.156,0.139,120.65299999999999,0.08018205483262382,260666,4,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
