,artist,song,decade,track_id,preview_url,track_name,artist_name,artist_id,genres
901,2Pac,How Do U Want It,1990,1ZB2zIoc8AjSuyqKRcJgbO,,How Do U Want It,2Pac,1ZwdS5xdxEREPySFridCfh,
902,Toni Braxton,You're Makin' Me High,1990,5bJ796cOnGBzSN5bm4mwMj,https://p.scdn.co/mp3-preview/e50eecf9cfe8a8da9a2aa8eb50f7848e09f6b9db?cid=b05f690e17ba4b758d92a214cfbc7f24,You're Makin' Me High,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,
903,Los Del Rio,Macarena (Bayside Boys Mix),1990,4oaj36KzXRgDg4McgcTsZK,https://p.scdn.co/mp3-preview/1f702250ec72803bfa1ee5e47a5d736087a3c7e8?cid=b05f690e17ba4b758d92a214cfbc7f24,Macarena,Los Del Rio,2JXn03fudjyRkQ1Ye9f5rk,
904,Blackstreet,No Diggity,1990,6MdqqkQ8sSC0WB4i8PyRuQ,,No Diggity,Blackstreet,2P3cjUru4H3fhSXXNxE9kA,
905,Toni Braxton,Un-Break My Heart,1990,5Ihd9HrPvOADyVoonH9ZjB,https://p.scdn.co/mp3-preview/999369d50fea3292c71022f19b92f3ed23893015?cid=b05f690e17ba4b758d92a214cfbc7f24,Un-Break My Heart,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,
906,Spice Girls,Wannabe,1990,1Je1IMUlBXcx1Fz0WE7oPT,,Wannabe,Spice Girls,0uq5PttqEjj3IH1bzwcrXF,
907,Diddy,Can't Nobody Hold Me Down,1990,1EM23A621Z0QyTlWKu7T1l,https://p.scdn.co/mp3-preview/a2fe440a415bb798c09d2c1de66f3e3743674323?cid=b05f690e17ba4b758d92a214cfbc7f24,Can't Nobody Hold Me Down (feat. Mase),Diddy,59wfkuBoNyhDMQGCljbUbA,
908,The Notorious B.I.G.,Hypnotize,1990,7KwZNVEaqikRSBSpyhXK2j,https://p.scdn.co/mp3-preview/d4552da84ff1f275ebaec056eb714fba1fed6fbd?cid=b05f690e17ba4b758d92a214cfbc7f24,Hypnotize - 2014 Remaster,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,
909,Hanson,MMMBop,1990,0lnxrQAd9ZxbhBBe7d8FO8,,MMMBop,Hanson,0SdiiPkr02EUdekHZJkt58,
910,Faith Evans,I'll Be Missing You,1990,3QHONiXGMGU3z68mQInncF,https://p.scdn.co/mp3-preview/3b37724224c064ea4af094c37b7a63aa3c6c86b9?cid=b05f690e17ba4b758d92a214cfbc7f24,I'll Be Missing You (feat. 112),Faith Evans,5NDMothbpdpq2xHqSjrrWn,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
911,The Notorious B.I.G.,Mo Money Mo Problems,1990,4INDiWSKvqSKDEu7mh8HFz,https://p.scdn.co/mp3-preview/0260fcbb89863c7da1358ce217fe20dc5b8416e7?cid=b05f690e17ba4b758d92a214cfbc7f24,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,
912,Mariah Carey,Honey,1990,2jGCUnugvDbYpXDjPX43qu,https://p.scdn.co/mp3-preview/96d5fb423c161ec23f9fa42be094b268a19e0ac4?cid=b05f690e17ba4b758d92a214cfbc7f24,Honey - Classic Mix,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
913,Boyz II Men,4 Seasons of Loneliness,1990,027tq4cWr0kRxLTfdxvM1L,,4 Seasons Of Loneliness,Boyz II Men,6O74knDqdv3XaWtkII7Xjp,
914,Elton John,Candle in the Wind '97,1990,2UDpvkDa9YYifu7qqgtzQO,https://p.scdn.co/mp3-preview/8b2a25b6c92f37b1da693ad66d1c359f6cbee75a?cid=b05f690e17ba4b758d92a214cfbc7f24,Candle in the Wind '97 (England's Rose),Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
915,Savage Garden,Truly Madly Deeply,1990,013AWvizllIUEC2FOBzOnh,https://p.scdn.co/mp3-preview/d24fa7178eccb057ea3b9ccdac51584bfdcc8898?cid=b05f690e17ba4b758d92a214cfbc7f24,Truly Madly Deeply,Savage Garden,3NRFinRTEqUCfaTTZmk8ek,
916,Janet Jackson,Together Again,1990,1GrikfH0jDejDvrxo84n4P,,Together Again,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,
917,Usher,Nice & Slow,1990,5L0KDoZklMgs9GPoonneEl,https://p.scdn.co/mp3-preview/f5f5dbedc890f8b2a43543da8bd17257b28e88aa?cid=b05f690e17ba4b758d92a214cfbc7f24,Nice & Slow,Usher,23zg3TcAtWQy7J6upgbUnj,
918,Céline Dion,My Heart Will Go On,1990,33LC84JgLvK2KuW43MfaNq,https://p.scdn.co/mp3-preview/5fcdcfe7ef20abd006bba666b4a7dff01dd5ec21?cid=b05f690e17ba4b758d92a214cfbc7f24,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,4S9EykWXhStSc15wEx8QFK,
919,Will Smith,Gettin' Jiggy Wit It,1990,0weAUscowxeqDtpCgtbpgp,https://p.scdn.co/mp3-preview/0c21845e8a75e7b56ca639db702dc72134e7ce9c?cid=b05f690e17ba4b758d92a214cfbc7f24,Gettin' Jiggy Wit It,Will Smith,41qil2VaGbD194gaEcmmyx,hip hop
920,K-Ci & JoJo,All My Life,1990,5GorFaKkP2mLREQvhSblIg,,All My Life,K-Ci & JoJo,05RZIdfz59ZW2FvFuwnmNK,
921,Next,Too Close,1990,5IFCyWplye09HytIP80RCF,https://p.scdn.co/mp3-preview/18fb3b6a9506be01026db8591bb24973911bf763?cid=b05f690e17ba4b758d92a214cfbc7f24,Too Close,Next,2MGT7CYlixSPxAnnkhLpaA,
922,Mariah Carey,My All,1990,3RSpK5Y0y5tl25qvssrwJ6,https://p.scdn.co/mp3-preview/2c6321dc1f89cf87bf063b0ee0da992dcfa6ca99?cid=b05f690e17ba4b758d92a214cfbc7f24,My All,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
923,Brandy,The Boy Is Mine,1990,6sHsXIJoEN5JpdkGMQDJxt,https://p.scdn.co/mp3-preview/2088d99205c4e8386d3de07cb6ce257caa430766?cid=b05f690e17ba4b758d92a214cfbc7f24,The Boy Is Mine,Brandy,05oH07COxkXKIMt6mIPRee,
924,Aerosmith,I Don't Want to Miss a Thing,1990,225xvV8r1yKMHErSWivnow,https://p.scdn.co/mp3-preview/cb807aca1786ce663e5b533a17508df7ece2544a?cid=b05f690e17ba4b758d92a214cfbc7f24,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,
925,Monica,The First Night,1990,5rWzxloNXvbRPhlC1O2b6T,https://p.scdn.co/mp3-preview/4d76a8bb68c35edee4c616496abb4382d6e57c6b?cid=b05f690e17ba4b758d92a214cfbc7f24,The First Night,Monica,6nzxy2wXs6tLgzEtqOkEi2,
926,Barenaked Ladies,One Week,1990,29hBRadFZf9QTGRHZmxm65,https://p.scdn.co/mp3-preview/fa23e220c1b5a7cba9b725f03b7e37ccefe985e4?cid=b05f690e17ba4b758d92a214cfbc7f24,One Week,Barenaked Ladies,0dEvJpkqhrcn64d3oI8v79,
927,Lauryn Hill,Doo Wop (That Thing),1990,0uEp9E98JB5awlA084uaIg,https://p.scdn.co/mp3-preview/e2d527c9652362bed26e25392e9456966f5eb620?cid=b05f690e17ba4b758d92a214cfbc7f24,Doo Wop (That Thing),Lauryn Hill,39Th4ljnYFamTQ2vVhl4jK,[]
928,Divine,Lately,1990,5awvelCGpDQHwgZem0ira9,https://p.scdn.co/mp3-preview/c85029135dbffcb47a3a25468c67fba62517f631?cid=b05f690e17ba4b758d92a214cfbc7f24,Lately,Divine,1wASklF2AQfIVhSBWnUHwz,['hi-nrg']
929,R. Kelly,I'm Your Angel,1990,0QWFiyhOqFu9RP8qzP6z5L,https://p.scdn.co/mp3-preview/5a8586e4a21ec03debd9daeaa741e314e81e32bd?cid=b05f690e17ba4b758d92a214cfbc7f24,I'm Your Angel (with Céline Dion),R. Kelly,2mxe0TnaNL039ysAj51xPQ,
930,Brandy,Have You Ever,1990,1jisR33Bck5thSyt75iR2c,https://p.scdn.co/mp3-preview/b12653a6bf6d72671ac741ccf641d9ab5b15c28c?cid=b05f690e17ba4b758d92a214cfbc7f24,Have You Ever? - Radio Edit,Brandy,05oH07COxkXKIMt6mIPRee,
931,Britney Spears,Baby One More Time,1990,3MjUtNVVq3C8Fn0MP3zhXa,https://p.scdn.co/mp3-preview/da2134a161f1cb34d17c2d6d7e77cc93d1c1e6f7?cid=b05f690e17ba4b758d92a214cfbc7f24,...Baby One More Time,Britney Spears,26dSoYclwsYLMAKD3tpOr4,
932,Monica,Angel of Mine,1990,1AM1o0mKbgAK5oMpY8B3Z7,https://p.scdn.co/mp3-preview/7959cec67ef0e5fb1ea39350970c601160624c79?cid=b05f690e17ba4b758d92a214cfbc7f24,Angel of Mine,Monica,6nzxy2wXs6tLgzEtqOkEi2,
933,Cher,Believe,1990,4tyCIuHCxoeKK4XZ5jLnhD,,Who You Gonna Believe,Cher,72OaDtakiy6yFqkt4TsiFt,
934,TLC,No Scrubs,1990,1KGi9sZVMeszgZOWivFpxs,https://p.scdn.co/mp3-preview/69daa711bddd8fe7aa9acf17106ca85cf1ccfa14?cid=b05f690e17ba4b758d92a214cfbc7f24,No Scrubs,TLC,0TImkz4nPqjegtVSMZnMRq,
935,Ricky Martin,Livin' la Vida Loca,1990,0Ph6L4l8dYUuXFmb71Ajnd,https://p.scdn.co/mp3-preview/5fdf7aacfed97c3f3d476f58dac07b8214421acc?cid=b05f690e17ba4b758d92a214cfbc7f24,Livin' la Vida Loca,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,
936,Jennifer Lopez,If You Had My Love,1990,3x4yV0hW5Ve3TKhFkXSqFn,https://p.scdn.co/mp3-preview/044024003a62bfcddff14658005aee0cc5533510?cid=b05f690e17ba4b758d92a214cfbc7f24,If You Had My Love,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,
937,Destiny's Child,"Bills, Bills, Bills",1990,1Oi2zpmL81Q0yScF1zxaC0,https://p.scdn.co/mp3-preview/5947a78d5f8dbf6cd776b9fef4aedda4c406f8ba?cid=b05f690e17ba4b758d92a214cfbc7f24,"Bills, Bills, Bills",Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,
938,Will Smith,Wild Wild West,1990,5AMvBCtX2rspUdoeJ9IsPN,https://p.scdn.co/mp3-preview/3adf0f00d728e3ab23c7dd167dbaedfdcd2ef6fe?cid=b05f690e17ba4b758d92a214cfbc7f24,Wild Wild West - Album Version With Intro,Will Smith,41qil2VaGbD194gaEcmmyx,hip hop
939,Christina Aguilera,Genie in a Bottle,1990,11mwFrKvLXCbcVGNxffGyP,https://p.scdn.co/mp3-preview/31c45c1e2951c7713b67a91299d3da369f502c75?cid=b05f690e17ba4b758d92a214cfbc7f24,Genie In a Bottle,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,
940,Enrique Iglesias,Bailamos,1990,2bbeNsFmjZqdoDhjLsKNWe,,Bailamos,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,
941,TLC,Unpretty,1990,0BUoLE4o9eVahDHvTqak67,https://p.scdn.co/mp3-preview/6b6dc4fe14511b523604bc25893defe6236c4f1c?cid=b05f690e17ba4b758d92a214cfbc7f24,Unpretty,TLC,0TImkz4nPqjegtVSMZnMRq,
942,Mariah Carey,Heartbreaker,1990,0EoOtRsOafECQEC9CBsIvy,https://p.scdn.co/mp3-preview/2090208be804466d0f12a7f193a71aa80b64aa27?cid=b05f690e17ba4b758d92a214cfbc7f24,"Heartbreaker / ""If You Should Ever Be Lonely"" - Junior's Heartbreaker Club Dub",Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
943,Santana,Smooth,1990,4hEojzVGAhdu3xADmophYt,https://p.scdn.co/mp3-preview/87c30bb1c977810ba3b158e21628a638d9d10702?cid=b05f690e17ba4b758d92a214cfbc7f24,Smooth (feat. Rob Thomas),Santana,6GI52t8N5F02MxU0g5U69P,
944,Christina Aguilera,What a Girl Wants,2000,5bGmuxShUba9maPswDnhCs,https://p.scdn.co/mp3-preview/43ace19343c5c73a4ebe1360f38377f996e35ab5?cid=b05f690e17ba4b758d92a214cfbc7f24,What a Girl Wants,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,
945,Savage Garden,I Knew I Loved You,2000,6nozDLxeL0TE4MS9GqYU1v,https://p.scdn.co/mp3-preview/f0cfba5a34f233a8e15af6df8a54b5fbba040429?cid=b05f690e17ba4b758d92a214cfbc7f24,I Knew I Loved You,Savage Garden,3NRFinRTEqUCfaTTZmk8ek,
946,Mariah Carey,Thank God I Found You,2000,6nTcn8CybBcx0t7IaXEJ6O,https://p.scdn.co/mp3-preview/be4b8003c9a9c3467db5f50511e5f250b4fcf21a?cid=b05f690e17ba4b758d92a214cfbc7f24,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,
947,Lonestar,Amazed,2000,6qc34bnVOyqGDPni8H5W0U,https://p.scdn.co/mp3-preview/263c5f57cf0b3833170690feab03aa66495fb8d8?cid=b05f690e17ba4b758d92a214cfbc7f24,Amazed,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,
948,Destiny's Child,Say My Name,2000,7H6ev70Weq6DdpZyyTmUXk,https://p.scdn.co/mp3-preview/26cde6756e631b05cb8b83e99bec8eac00980073?cid=b05f690e17ba4b758d92a214cfbc7f24,Say My Name,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,
949,Santana,Maria Maria,2000,3XKIUb7HzIF1Vu9usunMzc,https://p.scdn.co/mp3-preview/022291c2e79340690b8e8dfd1c6084410fb5aa94?cid=b05f690e17ba4b758d92a214cfbc7f24,Maria Maria (feat. The Product G&B),Santana,6GI52t8N5F02MxU0g5U69P,
950,Aaliyah,Try Again,2000,4Sav8RLaXMBpTZX6xNPj0K,https://p.scdn.co/mp3-preview/505472b206847279217885360069240e90e65f13?cid=b05f690e17ba4b758d92a214cfbc7f24,Try Again,Aaliyah,3ZAoAS1UC94WskfUkWrsRU,[]
951,Enrique Iglesias,Be With You,2000,1lZ4j5WBURBwZ0M5TT46wP,,Be With You,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,
952,Vertical Horizon,Everything You Want,2000,4cKGldbhGJniI8BrB3K6tb,https://p.scdn.co/mp3-preview/1fdf25d61b20eefe08ad2ed6d1c9cdab497ad36f?cid=b05f690e17ba4b758d92a214cfbc7f24,Everything You Want,Vertical Horizon,6Hizgjo92FnMp8wGaRUNTn,
953,Matchbox Twenty,Bent,2000,6yubi9SwCxpGIXMGcNHOd3,https://p.scdn.co/mp3-preview/3de52c5ad6c0279a6d541cffd75a49967e05d17e?cid=b05f690e17ba4b758d92a214cfbc7f24,Bent,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,
954,*NSYNC,It's Gonna Be Me,2000,2AW37v0bDyuOzGP3XnmFuA,https://p.scdn.co/mp3-preview/b3d911caaa86d803886669dfb939f1940a8d99f5?cid=b05f690e17ba4b758d92a214cfbc7f24,It's Gonna Be Me,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,
955,Sisqó,Incomplete,2000,0M3TOK3E6W8RJkc2xKU2Cm,,Incomplete,Sisqó,3b3Y10Oso9so2J5JZNyh3u,[]
956,Janet Jackson,Doesn't Really Matter,2000,0calZiHD3eVfJrHDCwzjW6,,Doesn't Really Matter,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,classic canadian rock
957,Madonna,Music,2000,2AsBApEfsCcqjTw69OYTgV,https://p.scdn.co/mp3-preview/c81aea0978be105a3874d6c77a4ddf4ad8c6b96a?cid=b05f690e17ba4b758d92a214cfbc7f24,"Music - Groove Armada 12"" Mix",Madonna,6tbjWDEIzxoDsBA1FuhfPW,
958,Christina Aguilera,Come On Over Baby (All I Want Is You),2000,7A0apkTSTvMbSI7yplcmlh,https://p.scdn.co/mp3-preview/3e157a2bc80b66474fe111ded3a7dec6a68a0160?cid=b05f690e17ba4b758d92a214cfbc7f24,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,
959,Creed,With Arms Wide Open,2000,0eKyHwckh9vQb8ncZ2DXCs,,With Arms Wide Open,Creed,43sZBwHjahUvgbx1WNIkIz,
960,Destiny's Child,Independent Women,2000,69XUpOpjzDKcfdxqZebGiI,https://p.scdn.co/mp3-preview/ec1b786b6675b03448e22f4538d244151512db68?cid=b05f690e17ba4b758d92a214cfbc7f24,"Independent Women, Pt. 1",Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,
961,Shaggy,It Wasn't Me,2000,3WkibOpDF7cQ5xntM1epyf,,It Wasn't Me,Shaggy,5EvFsr3kj42KNv97ZEnqij,
962,OutKast,Ms. Jackson,2000,0I3q5fE6wg7LIfHGngUTnV,https://p.scdn.co/mp3-preview/07495099ccc8efb86eec89db4a3a95e03385921d?cid=b05f690e17ba4b758d92a214cfbc7f24,Ms. Jackson,OutKast,1G9G7WwrXka3Z1r7aIDjI7,
963,Joe,Stutter,2000,5Ie2Ef5DBx9QZbXRAbIbk9,https://p.scdn.co/mp3-preview/927bf195971b9ac33d7b5de5974330ac43fd1c81?cid=b05f690e17ba4b758d92a214cfbc7f24,Stutter,Joe,3zTOe1BtyTkwNvYZOxXktX,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']"
964,Crazy Town,Butterfly,2000,4HzqSmIW5ZMo7dtW78J6em,https://p.scdn.co/mp3-preview/e57e7773f5bb03130a05e1af37901e4988ec4f94?cid=b05f690e17ba4b758d92a214cfbc7f24,Butterfly,Crazy Town,4iSKnRZAxkmqNok6tv10Se,rap
965,Shaggy,Angel,2000,7FDV5ELOJHCGLe52AnttEd,,Angel,Shaggy,5EvFsr3kj42KNv97ZEnqij,"['dance pop', 'reggae fusion']"
966,Janet Jackson,All For You,2000,3NuXDTbsYgjAgyALkdOJ0j,,All For You,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,
967,Christina Aguilera,Lady Marmalade,2000,7GQqj9jRtDkMp8zByehXQI,,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,
968,Usher,U Remind Me,2000,2QsZVnbWVSjKMXK6K3uRBL,https://p.scdn.co/mp3-preview/b94b8fba4179746fbb1f23dd124d1aa076f50131?cid=b05f690e17ba4b758d92a214cfbc7f24,U Remind Me,Usher,23zg3TcAtWQy7J6upgbUnj,
969,Destiny's Child,Bootylicious,2000,41nT1Sp6ChR65FbsdLlFHW,https://p.scdn.co/mp3-preview/744f405691f6a13bc60ebce53b10c0cf68d8ded2?cid=b05f690e17ba4b758d92a214cfbc7f24,Bootylicious,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,
970,Alicia Keys,Fallin',2000,7HiPgeCxKB2gSzUxrlaapd,https://p.scdn.co/mp3-preview/b3dea0edd6e1e3a122f11903463de8d2d9ff3044?cid=b05f690e17ba4b758d92a214cfbc7f24,Fallin',Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,
971,Ja Rule,I'm Real,2000,1P5vjPu3EPoPwDSikHOiiq,,I'm Real - Murder Remix,Ja Rule,1J2VVASYAamtQ3Bt8wGgA6,
972,Mary J. Blige,Family Affair,2000,3aw9iWUQ3VrPQltgwvN9Xu,,Family Affair,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,
973,Usher,U Got It Bad,2000,7J41dYQolQJEtj3UmKLu5r,https://p.scdn.co/mp3-preview/d8ed27f510de0d7ec0f9ba4e4b8bd8d06f26359f?cid=b05f690e17ba4b758d92a214cfbc7f24,U Got It Bad,Usher,23zg3TcAtWQy7J6upgbUnj,
974,Nickelback,How You Remind Me,2000,0gmbgwZ8iqyMPmXefof8Yf,https://p.scdn.co/mp3-preview/bce58ffc6c70e0fcf2f2c0228f794743a07569ab?cid=b05f690e17ba4b758d92a214cfbc7f24,How You Remind Me,Nickelback,6deZN1bslXzeGvOLaLMOIF,
975,Ja Rule,Always on Time,2000,4hrae8atte6cRlSC9a7VCO,,Always On Time,Ja Rule,1J2VVASYAamtQ3Bt8wGgA6,
976,Jennifer Lopez,Ain't It Funny,2000,6J8vBmsokURohC3UygqYOH,https://p.scdn.co/mp3-preview/40be064b687d8987a1e3d4954fe8ad57fd8980dd?cid=b05f690e17ba4b758d92a214cfbc7f24,Ain't It Funny,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
977,Ashanti,Foolish,2000,6zMUIb4uce1CzpbjR3vMdN,,Foolish,Ashanti,5rkVyNGXEgeUqKkB5ccK83,
978,Nelly,Hot in Herre,2000,04KTF78FFg8sOHC1BADqbY,,Hot In Herre,Nelly,2gBjLmx6zQnFGQJCAQpRgw,
979,Nelly,Dilemma,2000,0ARK753YaiJbpLUk7z5yIM,,Dilemma,Nelly,2gBjLmx6zQnFGQJCAQpRgw,
980,Kelly Clarkson,A Moment Like This,2000,4kvdX9zzsix7jYHsRVkVUH,https://p.scdn.co/mp3-preview/50ac20f3c0096893492f89d65a9dd79b7635451e?cid=b05f690e17ba4b758d92a214cfbc7f24,A Moment Like This,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,
981,Eminem,Lose Yourself,2000,5Z01UMMf7V1o0MzF86s6WJ,,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,7dGJo4pcD2V6oG8kP0tJRR,
982,B2K,"Bump, Bump, Bump",2000,74jMwg2zsFMICzW3Wems6h,https://p.scdn.co/mp3-preview/847da18c768ccf4489817e684724aa0b51385689?cid=b05f690e17ba4b758d92a214cfbc7f24,"Bump, Bump, Bump (feat. P. Diddy)",B2K,51d3rUlLuMh7EW09aMe7yj,
983,Jennifer Lopez,All I Have (feat. LL Cool J),2000,3kgutGd839IOYRl6ekeq6V,https://p.scdn.co/mp3-preview/ea963a4688a5c0ff9b295514a7989cde9a2582ad?cid=b05f690e17ba4b758d92a214cfbc7f24,All I Have (feat. LL Cool J),Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
984,50 Cent,In da Club,2000,4RY96Asd9IefaL3X4LOLZ8,,In Da Club,50 Cent,3q7HBObVc0L8jNeTe5Gofh,
985,Sean Paul,Get Busy,2000,6CsuQ7SBA7aOVs1rUslxEj,https://p.scdn.co/mp3-preview/00f0a10e1dd1f8e6d2a9ef0fb239fefdb55e14fb?cid=b05f690e17ba4b758d92a214cfbc7f24,Get Busy,Sean Paul,3Isy6kedDrgPYoTS1dazA9,
986,50 Cent,21 Questions,2000,41bIQPBE1lFN0mmw6Lmssz,,21 Questions,50 Cent,3q7HBObVc0L8jNeTe5Gofh,
987,Clay Aiken,This Is the Night,2000,2xnVdRMaQBkRfZyefKC2ec,https://p.scdn.co/mp3-preview/b135d7fd2570aaa8835babf60f5201b1f3e280c5?cid=b05f690e17ba4b758d92a214cfbc7f24,This Is The Night,Clay Aiken,13aBWT8LN4oNWWGFOu96MA,idol
988,Beyoncé,Crazy in Love,2000,5IVuqXILoxVWvWEPm82Jxr,https://p.scdn.co/mp3-preview/ce8ace0ec425840416be78db07cf50dd331eed4f?cid=b05f690e17ba4b758d92a214cfbc7f24,Crazy In Love (feat. Jay-Z),Beyoncé,6vWDO969PvNqNYHIOW5v0m,
989,Murphy Lee,Shake Ya Tailfeather,2000,4TJduXYW1Pg96EDNnfiwxJ,,Shake Ya Tailfeather - Radio Edit,Murphy Lee,07W0YfsvHM7Mw7Bq48Mb0A,
990,Beyoncé,Baby Boy (feat. Sean Paul),2000,4WY3HyGXsWqjFRCVD6gnTe,https://p.scdn.co/mp3-preview/589c1d95875fad5e369bb9cc2e52b938de6537a2?cid=b05f690e17ba4b758d92a214cfbc7f24,Baby Boy (feat. Sean Paul),Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']"
991,Ludacris,Stand Up,2000,2CtCwQhY0ZLvr8L2l8Bo6e,,Stand Up,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
992,OutKast,Hey Ya!,2000,2PpruBYCo4H7WOBJ7Q2EwM,https://p.scdn.co/mp3-preview/36edaaf99f026324cf2e3a6118ba3f02ea80fc31?cid=b05f690e17ba4b758d92a214cfbc7f24,Hey Ya! - Radio Mix,OutKast,1G9G7WwrXka3Z1r7aIDjI7,
993,OutKast,The Way You Move,2000,5z7mYFfhw6N6f23VwrokJD,https://p.scdn.co/mp3-preview/06ff09c1a933e2cc9b093d3206142e69343c1d02?cid=b05f690e17ba4b758d92a214cfbc7f24,The Way You Move (feat. Sleepy Brown),OutKast,1G9G7WwrXka3Z1r7aIDjI7,
994,Twista,Slow Jamz,2000,3A4cpTBPaIQdtPFb5JxtaX,,Slow Jamz,Twista,6vbY3hOaCAhC7VjucswgdS,
995,Usher,Yeah! (feat. Lil Jon & Ludacris),2000,5rb9QrpfcKFHM1EUbSIurX,https://p.scdn.co/mp3-preview/8a5e4f8dce6b1a957e235185a4677841fcaafe90?cid=b05f690e17ba4b758d92a214cfbc7f24,Yeah! (feat. Lil Jon & Ludacris),Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
996,Usher,Burn,2000,5ef5pVEP2HruTsg7qmEcCL,https://p.scdn.co/mp3-preview/e704b970657aea1f2ee8c0f2d95a1e55cec96b64?cid=b05f690e17ba4b758d92a214cfbc7f24,Burn - Full Phatt Main Mix,Usher,23zg3TcAtWQy7J6upgbUnj,modern rock
997,Fantasia,I Believe,2000,3EavRQ4NZTRzSyX82bxABG,https://p.scdn.co/mp3-preview/7bdd4205991202eb1f4e9a747a9c73870076c840?cid=b05f690e17ba4b758d92a214cfbc7f24,I Believe,Fantasia,7xAcVHPiirnUqfdqo0USb1,
998,Usher,Confessions Part II,2000,7wBThXx7BGZHJJ3aN3OPvv,https://p.scdn.co/mp3-preview/16b5e6467b3df41f26638e4ae42beb1bbbc64e57?cid=b05f690e17ba4b758d92a214cfbc7f24,Confessions Part II,Usher,23zg3TcAtWQy7J6upgbUnj,
999,Juvenile,Slow Motion,2000,6ihObRBTB8xdSH2mlERtOX,,Slow Motion,Juvenile,0rG0AZBscc8S8q1ahIsasI,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1000,Terror Squad,Lean Back,2000,2Ozc0me9PV5vlt8cokwdvI,,Lean Back,Terror Squad,2BvzbqWWwLN11XGBYgDZzx,
1001,Ciara,Goodies,2000,3dFwpxh2yH7C7p9BGEKLVB,https://p.scdn.co/mp3-preview/b0a0a8d4d836cc897fcb4a15bd0dfdcf5ec3198d?cid=b05f690e17ba4b758d92a214cfbc7f24,Goodies (feat. Petey Pablo),Ciara,2NdeV5rLm47xAvogXrYhJX,
